160     // Pixel 1  Row: 1
86      // Pixel 10296  
105     // Pixel 10297  
117     // Pixel 10298  
128     // Pixel 10299  
132     // Pixel 10300  
134     // Pixel 10301  
141     // Pixel 10302  
147     // Pixel 10303  
150     // Pixel 10304  
149     // Pixel 10305  
154     // Pixel 10306  
158     // Pixel 10307  
160     // Pixel 10308  
161     // Pixel 10309  
156     // Pixel 10310  
140     // Pixel 10311  
125     // Pixel 10312  
136     // Pixel 10313  
114     // Pixel 10314  
99      // Pixel 10315  
99      // Pixel 10316  
129     // Pixel 10317  
134     // Pixel 10318  
180     // Pixel 10319  
191     // Pixel 10320  
149     // Pixel 10321  
151     // Pixel 10322  
138     // Pixel 10323  
134     // Pixel 10324  
121     // Pixel 10325  
43      // Pixel 10326  
45      // Pixel 10327  
56      // Pixel 10328  
68      // Pixel 10329  
60      // Pixel 10330  
60      // Pixel 10331  
49      // Pixel 10332  
71      // Pixel 10333  
165     // Pixel 10334  
135     // Pixel 10335  
55      // Pixel 10336  
52      // Pixel 10337  
136     // Pixel 10338  
144     // Pixel 10339  
156     // Pixel 10340  
166     // Pixel 10341  
147     // Pixel 10342  
157     // Pixel 10343  
149     // Pixel 10344  
152     // Pixel 10345  
150     // Pixel 10346  
148     // Pixel 10347  
148     // Pixel 10348  
148     // Pixel 10349  
146     // Pixel 10350  
143     // Pixel 10351  
141     // Pixel 10352  
135     // Pixel 10353  
133     // Pixel 10354  
157     // Pixel 10355  
188     // Pixel 10356  
197     // Pixel 10357  
196     // Pixel 10358  
199     // Pixel 10359  
200     // Pixel 10360  
206     // Pixel 10361  
207     // Pixel 10362  
208     // Pixel 10363  
209     // Pixel 10364  
209     // Pixel 10365  
209     // Pixel 10366  
208     // Pixel 10367  
208     // Pixel 10368  
79      // Pixel 10369  Row: 82
81      // Pixel 10370  
78      // Pixel 10371  
74      // Pixel 10372  
68      // Pixel 10373  
61      // Pixel 10374  
80      // Pixel 10375  
116     // Pixel 10376  
152     // Pixel 10377  
164     // Pixel 10378  
172     // Pixel 10379  
174     // Pixel 10380  
179     // Pixel 10381  
179     // Pixel 10382  
159     // Pixel 10383  
134     // Pixel 10384  
89      // Pixel 10385  
83      // Pixel 10386  
97      // Pixel 10387  
96      // Pixel 10388  
112     // Pixel 10389  
108     // Pixel 10390  
70      // Pixel 10391  
88      // Pixel 10392  
86      // Pixel 10393  
82      // Pixel 10394  
67      // Pixel 10395  
97      // Pixel 10396  
81      // Pixel 10397  
73      // Pixel 10398  
104     // Pixel 10399  
102     // Pixel 10400  
132     // Pixel 10401  
106     // Pixel 10402  
54      // Pixel 10403  
49      // Pixel 10404  
75      // Pixel 10405  
76      // Pixel 10406  
34      // Pixel 10407  
48      // Pixel 10408  
121     // Pixel 10409  
65      // Pixel 10410  
58      // Pixel 10411  
40      // Pixel 10412  
64      // Pixel 10413  
117     // Pixel 10414  
183     // Pixel 10415  
186     // Pixel 10416  
108     // Pixel 10417  
61      // Pixel 10418  
40      // Pixel 10419  
38      // Pixel 10420  
48      // Pixel 10421  
60      // Pixel 10422  
105     // Pixel 10423  
88      // Pixel 10424  
108     // Pixel 10425  
118     // Pixel 10426  
127     // Pixel 10427  
130     // Pixel 10428  
133     // Pixel 10429  
140     // Pixel 10430  
145     // Pixel 10431  
147     // Pixel 10432  
148     // Pixel 10433  
152     // Pixel 10434  
155     // Pixel 10435  
156     // Pixel 10436  
157     // Pixel 10437  
156     // Pixel 10438  
147     // Pixel 10439  
136     // Pixel 10440  
122     // Pixel 10441  
116     // Pixel 10442  
113     // Pixel 10443  
116     // Pixel 10444  
118     // Pixel 10445  
127     // Pixel 10446  
173     // Pixel 10447  
183     // Pixel 10448  
152     // Pixel 10449  
144     // Pixel 10450  
138     // Pixel 10451  
136     // Pixel 10452  
88      // Pixel 10453  
49      // Pixel 10454  
49      // Pixel 10455  
52      // Pixel 10456  
69      // Pixel 10457  
65      // Pixel 10458  
62      // Pixel 10459  
48      // Pixel 10460  
66      // Pixel 10461  
160     // Pixel 10462  
137     // Pixel 10463  
59      // Pixel 10464  
72      // Pixel 10465  
144     // Pixel 10466  
146     // Pixel 10467  
154     // Pixel 10468  
163     // Pixel 10469  
147     // Pixel 10470  
157     // Pixel 10471  
151     // Pixel 10472  
151     // Pixel 10473  
150     // Pixel 10474  
148     // Pixel 10475  
148     // Pixel 10476  
148     // Pixel 10477  
146     // Pixel 10478  
143     // Pixel 10479  
141     // Pixel 10480  
136     // Pixel 10481  
137     // Pixel 10482  
163     // Pixel 10483  
192     // Pixel 10484  
198     // Pixel 10485  
197     // Pixel 10486  
202     // Pixel 10487  
204     // Pixel 10488  
207     // Pixel 10489  
207     // Pixel 10490  
208     // Pixel 10491  
209     // Pixel 10492  
209     // Pixel 10493  
209     // Pixel 10494  
209     // Pixel 10495  
208     // Pixel 10496  
77      // Pixel 10497  Row: 83
80      // Pixel 10498  
77      // Pixel 10499  
74      // Pixel 10500  
71      // Pixel 10501  
68      // Pixel 10502  
90      // Pixel 10503  
129     // Pixel 10504  
154     // Pixel 10505  
165     // Pixel 10506  
172     // Pixel 10507  
172     // Pixel 10508  
177     // Pixel 10509  
178     // Pixel 10510  
160     // Pixel 10511  
136     // Pixel 10512  
85      // Pixel 10513  
75      // Pixel 10514  
92      // Pixel 10515  
99      // Pixel 10516  
117     // Pixel 10517  
106     // Pixel 10518  
63      // Pixel 10519  
82      // Pixel 10520  
68      // Pixel 10521  
78      // Pixel 10522  
85      // Pixel 10523  
75      // Pixel 10524  
78      // Pixel 10525  
85      // Pixel 10526  
105     // Pixel 10527  
106     // Pixel 10528  
125     // Pixel 10529  
117     // Pixel 10530  
80      // Pixel 10531  
40      // Pixel 10532  
92      // Pixel 10533  
123     // Pixel 10534  
31      // Pixel 10535  
60      // Pixel 10536  
85      // Pixel 10537  
41      // Pixel 10538  
92      // Pixel 10539  
127     // Pixel 10540  
135     // Pixel 10541  
112     // Pixel 10542  
133     // Pixel 10543  
164     // Pixel 10544  
53      // Pixel 10545  
46      // Pixel 10546  
55      // Pixel 10547  
50      // Pixel 10548  
50      // Pixel 10549  
64      // Pixel 10550  
111     // Pixel 10551  
88      // Pixel 10552  
112     // Pixel 10553  
119     // Pixel 10554  
125     // Pixel 10555  
128     // Pixel 10556  
131     // Pixel 10557  
138     // Pixel 10558  
143     // Pixel 10559  
143     // Pixel 10560  
149     // Pixel 10561  
153     // Pixel 10562  
156     // Pixel 10563  
156     // Pixel 10564  
156     // Pixel 10565  
157     // Pixel 10566  
154     // Pixel 10567  
149     // Pixel 10568  
142     // Pixel 10569  
131     // Pixel 10570  
127     // Pixel 10571  
149     // Pixel 10572  
142     // Pixel 10573  
164     // Pixel 10574  
188     // Pixel 10575  
168     // Pixel 10576  
155     // Pixel 10577  
140     // Pixel 10578  
138     // Pixel 10579  
124     // Pixel 10580  
53      // Pixel 10581  
54      // Pixel 10582  
50      // Pixel 10583  
51      // Pixel 10584  
71      // Pixel 10585  
71      // Pixel 10586  
64      // Pixel 10587  
46      // Pixel 10588  
57      // Pixel 10589  
150     // Pixel 10590  
140     // Pixel 10591  
68      // Pixel 10592  
98      // Pixel 10593  
152     // Pixel 10594  
149     // Pixel 10595  
153     // Pixel 10596  
160     // Pixel 10597  
148     // Pixel 10598  
158     // Pixel 10599  
152     // Pixel 10600  
151     // Pixel 10601  
150     // Pixel 10602  
148     // Pixel 10603  
147     // Pixel 10604  
147     // Pixel 10605  
146     // Pixel 10606  
143     // Pixel 10607  
140     // Pixel 10608  
135     // Pixel 10609  
143     // Pixel 10610  
172     // Pixel 10611  
198     // Pixel 10612  
200     // Pixel 10613  
199     // Pixel 10614  
206     // Pixel 10615  
208     // Pixel 10616  
207     // Pixel 10617  
207     // Pixel 10618  
208     // Pixel 10619  
209     // Pixel 10620  
210     // Pixel 10621  
210     // Pixel 10622  
210     // Pixel 10623  
209     // Pixel 10624  
75      // Pixel 10625  Row: 84
78      // Pixel 10626  
74      // Pixel 10627  
72      // Pixel 10628  
71      // Pixel 10629  
71      // Pixel 10630  
96      // Pixel 10631  
136     // Pixel 10632  
156     // Pixel 10633  
166     // Pixel 10634  
172     // Pixel 10635  
171     // Pixel 10636  
176     // Pixel 10637  
178     // Pixel 10638  
161     // Pixel 10639  
138     // Pixel 10640  
99      // Pixel 10641  
75      // Pixel 10642  
84      // Pixel 10643  
100     // Pixel 10644  
129     // Pixel 10645  
117     // Pixel 10646  
63      // Pixel 10647  
74      // Pixel 10648  
85      // Pixel 10649  
75      // Pixel 10650  
85      // Pixel 10651  
54      // Pixel 10652  
72      // Pixel 10653  
81      // Pixel 10654  
93      // Pixel 10655  
114     // Pixel 10656  
100     // Pixel 10657  
122     // Pixel 10658  
121     // Pixel 10659  
50      // Pixel 10660  
92      // Pixel 10661  
120     // Pixel 10662  
46      // Pixel 10663  
57      // Pixel 10664  
47      // Pixel 10665  
154     // Pixel 10666  
139     // Pixel 10667  
180     // Pixel 10668  
114     // Pixel 10669  
103     // Pixel 10670  
181     // Pixel 10671  
86      // Pixel 10672  
49      // Pixel 10673  
51      // Pixel 10674  
67      // Pixel 10675  
59      // Pixel 10676  
48      // Pixel 10677  
57      // Pixel 10678  
108     // Pixel 10679  
93      // Pixel 10680  
115     // Pixel 10681  
121     // Pixel 10682  
126     // Pixel 10683  
127     // Pixel 10684  
131     // Pixel 10685  
138     // Pixel 10686  
142     // Pixel 10687  
141     // Pixel 10688  
144     // Pixel 10689  
151     // Pixel 10690  
156     // Pixel 10691  
156     // Pixel 10692  
155     // Pixel 10693  
156     // Pixel 10694  
154     // Pixel 10695  
150     // Pixel 10696  
155     // Pixel 10697  
147     // Pixel 10698  
147     // Pixel 10699  
184     // Pixel 10700  
169     // Pixel 10701  
197     // Pixel 10702  
202     // Pixel 10703  
159     // Pixel 10704  
152     // Pixel 10705  
142     // Pixel 10706  
136     // Pixel 10707  
92      // Pixel 10708  
41      // Pixel 10709  
55      // Pixel 10710  
46      // Pixel 10711  
58      // Pixel 10712  
73      // Pixel 10713  
77      // Pixel 10714  
65      // Pixel 10715  
46      // Pixel 10716  
49      // Pixel 10717  
137     // Pixel 10718  
142     // Pixel 10719  
81      // Pixel 10720  
119     // Pixel 10721  
154     // Pixel 10722  
150     // Pixel 10723  
152     // Pixel 10724  
158     // Pixel 10725  
151     // Pixel 10726  
157     // Pixel 10727  
151     // Pixel 10728  
151     // Pixel 10729  
149     // Pixel 10730  
148     // Pixel 10731  
147     // Pixel 10732  
147     // Pixel 10733  
146     // Pixel 10734  
143     // Pixel 10735  
140     // Pixel 10736  
132     // Pixel 10737  
148     // Pixel 10738  
181     // Pixel 10739  
202     // Pixel 10740  
200     // Pixel 10741  
200     // Pixel 10742  
209     // Pixel 10743  
210     // Pixel 10744  
207     // Pixel 10745  
208     // Pixel 10746  
209     // Pixel 10747  
210     // Pixel 10748  
211     // Pixel 10749  
211     // Pixel 10750  
211     // Pixel 10751  
211     // Pixel 10752  
72      // Pixel 10753  Row: 85
75      // Pixel 10754  
71      // Pixel 10755  
70      // Pixel 10756  
69      // Pixel 10757  
70      // Pixel 10758  
96      // Pixel 10759  
137     // Pixel 10760  
157     // Pixel 10761  
167     // Pixel 10762  
172     // Pixel 10763  
171     // Pixel 10764  
176     // Pixel 10765  
178     // Pixel 10766  
162     // Pixel 10767  
139     // Pixel 10768  
100     // Pixel 10769  
77      // Pixel 10770  
87      // Pixel 10771  
102     // Pixel 10772  
131     // Pixel 10773  
119     // Pixel 10774  
67      // Pixel 10775  
80      // Pixel 10776  
108     // Pixel 10777  
66      // Pixel 10778  
70      // Pixel 10779  
49      // Pixel 10780  
72      // Pixel 10781  
71      // Pixel 10782  
73      // Pixel 10783  
108     // Pixel 10784  
83      // Pixel 10785  
109     // Pixel 10786  
143     // Pixel 10787  
83      // Pixel 10788  
86      // Pixel 10789  
64      // Pixel 10790  
57      // Pixel 10791  
59      // Pixel 10792  
127     // Pixel 10793  
140     // Pixel 10794  
168     // Pixel 10795  
168     // Pixel 10796  
90      // Pixel 10797  
110     // Pixel 10798  
114     // Pixel 10799  
50      // Pixel 10800  
51      // Pixel 10801  
44      // Pixel 10802  
60      // Pixel 10803  
60      // Pixel 10804  
49      // Pixel 10805  
49      // Pixel 10806  
104     // Pixel 10807  
102     // Pixel 10808  
114     // Pixel 10809  
121     // Pixel 10810  
127     // Pixel 10811  
128     // Pixel 10812  
131     // Pixel 10813  
137     // Pixel 10814  
141     // Pixel 10815  
142     // Pixel 10816  
135     // Pixel 10817  
144     // Pixel 10818  
151     // Pixel 10819  
153     // Pixel 10820  
153     // Pixel 10821  
154     // Pixel 10822  
152     // Pixel 10823  
147     // Pixel 10824  
143     // Pixel 10825  
153     // Pixel 10826  
172     // Pixel 10827  
207     // Pixel 10828  
176     // Pixel 10829  
192     // Pixel 10830  
198     // Pixel 10831  
162     // Pixel 10832  
145     // Pixel 10833  
145     // Pixel 10834  
126     // Pixel 10835  
54      // Pixel 10836  
53      // Pixel 10837  
52      // Pixel 10838  
41      // Pixel 10839  
68      // Pixel 10840  
75      // Pixel 10841  
81      // Pixel 10842  
64      // Pixel 10843  
49      // Pixel 10844  
44      // Pixel 10845  
121     // Pixel 10846  
143     // Pixel 10847  
97      // Pixel 10848  
130     // Pixel 10849  
149     // Pixel 10850  
151     // Pixel 10851  
154     // Pixel 10852  
157     // Pixel 10853  
153     // Pixel 10854  
154     // Pixel 10855  
149     // Pixel 10856  
150     // Pixel 10857  
149     // Pixel 10858  
147     // Pixel 10859  
147     // Pixel 10860  
147     // Pixel 10861  
145     // Pixel 10862  
142     // Pixel 10863  
140     // Pixel 10864  
130     // Pixel 10865  
152     // Pixel 10866  
187     // Pixel 10867  
205     // Pixel 10868  
200     // Pixel 10869  
202     // Pixel 10870  
210     // Pixel 10871  
210     // Pixel 10872  
207     // Pixel 10873  
208     // Pixel 10874  
209     // Pixel 10875  
211     // Pixel 10876  
212     // Pixel 10877  
212     // Pixel 10878  
212     // Pixel 10879  
212     // Pixel 10880  
68      // Pixel 10881  Row: 86
71      // Pixel 10882  
68      // Pixel 10883  
67      // Pixel 10884  
67      // Pixel 10885  
68      // Pixel 10886  
94      // Pixel 10887  
134     // Pixel 10888  
157     // Pixel 10889  
167     // Pixel 10890  
172     // Pixel 10891  
172     // Pixel 10892  
177     // Pixel 10893  
179     // Pixel 10894  
162     // Pixel 10895  
